HI91,pc_counter,sys_time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,roll,pitch,yaw,pps_sync_stamp,incli_x,incli_y,quat_w,quat_x,quat_y,quat_z,temperature,pressure,acc_norm,gyr_norm,mag_norm
HI91,95625,11782,-0.06081847847,0.05767822638,1.433248878,-21.30020142,-29.90951538,-13.71900272,-10.58333397,-4.183333397,-34.79166794,-0.3305036128,0.01876824535,-2.093411446,3.59,-0.3305036128,0.01876824535,0.9998289347,0.0001110705198,-0.002886760049,-0.01826823689,32,103754.3125,1.435697743,39.19807044,36.60556507
HI91,95626,11792,-0.05570983887,0.03823242337,1.506857276,-17.52978516,-35.53084946,-1.066414833,-10.54166698,-4.183333397,-34.875,-0.6942954063,-0.1415030956,-2.033883572,3.6,-0.6942954063,-0.1415030956,0.9998235703,-0.001342195203,-0.006036094856,-0.01774061844,32,103754.3125,1.508371358,39.63422601,36.672778
HI91,95627,11802,-0.01473999117,0.04454955831,1.584970236,-17.12550735,-38.62379837,9.776480675,-10.58333397,-4.25,-34.625,-1.102016568,-0.3261231482,-1.902198315,3.61,-1.102016568,-0.3261231482,0.9998123646,-0.003005134175,-0.009568372741,-0.01657121256,32,103754.5859,1.585664712,43.36658134,36.45490479
HI91,95628,11812,0.02075500414,0.08704833686,1.611557126,-21.08826256,-46.90015793,15.74419403,-10.80833435,-4.016666889,-34.41666794,-1.630303025,-0.569416523,-1.727633357,3.62,-1.630303025,-0.569416523,0.9997739196,-0.005182606168,-0.01415021345,-0.01500380691,32,103754.5859,1.614039824,53.77935735,36.29684196
HI91,95629,11822,0.01742248423,0.1455230862,1.574258327,-27.39014244,-61.04810333,17.84227562,-11.12500095,-3.791666746,-34.25,-2.319436073,-0.8834813237,-1.561830044,3.63,-2.319436073,-0.8834813237,0.9996747375,-0.007983481511,-0.02013241313,-0.01347018871,32,103754.5859,1.581066031,69.24909835,36.21056314
HI91,95630,11832,-0.009988402948,0.1477386504,1.515399218,-32.29431534,-76.47016144,15.44969845,-11.25000095,-3.708333492,-34.04166794,-3.155159235,-1.226079226,-1.445518851,3.64,-3.155159235,-1.226079226,0.9994879365,-0.01104195882,-0.02739236131,-0.01231442764,32,103754.5859,1.522616585,84.43519157,36.04371533
HI91,95631,11842,-0.01132507343,0.1059814468,1.46861577,-30.90424347,-89.5011673,9.78258419,-11.80833435,-3.208333492,-33.625,-4.105766773,-1.510031223,-1.400101662,3.65,-4.105766773,-1.510031223,0.9992026091,-0.01360562723,-0.03565591946,-0.01173724514,32,103754.5859,1.472478389,95.19049409,35.7822692
HI91,95632,11852,-0.001895141439,0.07567749918,1.43736887,-25.35309219,-100.3257446,5.125601768,-12.20833397,-2.891666889,-33.29166794,-5.159745216,-1.738629103,-1.37909925,3.66,-5.159745216,-1.738629103,0.9988073111,-0.01569733955,-0.04482198879,-0.01133841556,32,103754.5859,1.43936095,103.6064965,35.57724427
HI91,95633,11862,0.01362304389,0.06833495945,1.375067115,-25.68726158,-109.5618973,7.21147871,-12.72500038,-3.125000238,-32.54166794,-6.293886185,-2.035379887,-1.303572416,3.67,-6.293886185,-2.035379887,0.998281002,-0.01835796982,-0.05468377843,-0.01038187649,32,103754.5859,1.376831444,112.7636917,35.08064158
HI91,95634,11872,0.04121704772,0.0286468491,1.286471367,-33.16559601,-114.8429642,13.68273067,-13.16666698,-2.725000143,-32.29166794,-7.449322701,-2.428571463,-1.180902958,3.68,-7.449322701,-2.428571463,0.9976247549,-0.02181557752,-0.06472665817,-0.008904667571,32,103754.2188,1.287450218,120.3165836,34.97911611
HI91,95635,11882,0.07648315281,-0.04031067342,1.236346364,-33.86291885,-116.8250885,14.79967499,-13.76666737,-2.183333397,-31.66666794,-8.62168026,-2.744869947,-1.096772552,3.69,-8.62168026,-2.744869947,0.9968563318,-0.02460211143,-0.07491450012,-0.007741075475,32,103754.2188,1.239365545,122.5309306,34.59864063
HI91,95636,11892,0.1102478132,-0.05509644002,1.213641286,-26.19688988,-116.5992508,10.5378933,-14.33333397,-1.51666677,-31.58333588,-9.774900436,-2.977749586,-1.049797297,3.7,-9.774900436,-2.977749586,0.996006012,-0.02666809224,-0.08492974937,-0.006911223289,32,103754.2188,1.219883342,119.9696192,34.71673726
HI91,95637,11902,0.118844606,-0.02858276479,1.162289619,-24.97159958,-113.455925,12.26213837,-14.85000038,-0.9333333969,-30.62500191,-10.88236141,-3.279439449,-0.9404119253,3.71,-10.88236141,-3.279439449,0.9950751662,-0.02926316857,-0.09454843402,-0.005453088321,32,103754.2188,1.168699352,116.8168983,34.04826522
HI91,95638,11912,0.1140106171,-0.02878418379,1.084121704,-32.53233337,-107.7521896,20.69566917,-15.85000038,-0.2083333433,-30.16666794,-11.9134407,-3.695585728,-0.7668676376,3.72,-11.9134407,-3.695585728,0.9940835238,-0.03276443854,-0.1035064831,-0.003306449857,32,103754.2188,1.090480087,114.4429893,34.07776063
HI91,95639,11922,0.1325958371,-0.04907226563,1.039462209,-37.57841492,-97.66002655,26.71068382,-16.80833435,0.3916666806,-29.41666794,-12.81158447,-4.125179768,-0.5718877912,3.73,-12.81158447,-4.125179768,0.9931205511,-0.03632320091,-0.1113172397,-0.0009408375481,32,103754.2188,1.049033568,107.9957346,33.88235321
HI91,95640,11932,0.1752960235,-0.0412902832,1.041568041,-37.00925827,-85.14019775,27.0814724,-17.14166832,1.458333373,-28.70833397,-13.5898819,-4.53699255,-0.401430279,3.74,-13.5898819,-4.53699255,0.9922081232,-0.03971900418,-0.118084982,0.001207411871,32,103753.9375,1.057022974,96.70545289,33.46837266
HI91,95641,11942,0.2206420898,-0.03091736138,1.05618906,-39.27518845,-76.4899826,25.18175316,-17.72500038,2.458333492,-27.66666794,-14.31723595,-5.006501675,-0.2663062811,3.75,-14.31723595,-5.006501675,0.991268158,-0.04362560064,-0.1243963763,0.003139138455,32,103753.9375,1.079432326,89.59563917,32.94940905
HI91,95642,11952,0.2460204959,-0.0377105698,1.04662168,-44.66459656,-71.11736298,23.89849091,-18.72500038,2.583333492,-26.91666794,-14.99111652,-5.520272732,-0.1584626436,3.76,-14.99111652,-5.520272732,0.9903125763,-0.04792429879,-0.1302314252,0.004912374541,32,103753.9375,1.07580905,87.31405024,32.8908234
HI91,95643,11962,0.2545074522,-0.04810180888,1.022662401,-44.25260544,-67.73143005,22.14220238,-18.66666794,3.391666889,-26.25000191,-15.65268517,-5.975663185,-0.06609290093,3.77,-15.65268517,-5.975663185,0.9893425703,-0.05171759427,-0.1359556019,0.006527211983,32,103753.9375,1.054953181,83.88156431,32.38843152
HI91,95644,11972,0.2703918815,-0.07084351033,1.005020261,-37.47006989,-67.21263123,19.76335907,-19.37500191,3.666666746,-25.45833397,-16.316679,-6.348321915,0.02155962028,3.78,-16.316679,-6.348321915,0.9883596897,-0.0547850132,-0.1417011768,0.008043725975,32,103753.9375,1.043166476,79.44894144,32.20189299
HI91,95645,11982,0.2823211551,-0.1143768355,0.9939697385,-28.40787125,-67.65515137,14.98125362,-20.05833435,3.750000238,-24.54166794,-16.99167252,-6.604773521,0.06346456707,3.79,-16.99167252,-6.604773521,0.9873794913,-0.05689260736,-0.1475230008,0.009057447314,32,103753.9375,1.039597584,74.89101826,31.9169664
HI91,95646,11992,0.2827514708,-0.1447357237,0.9804839492,-18.16617203,-68.43791199,8.410819054,-20.45833397,3.833333492,-23.33333397,-17.67905235,-6.744837284,0.07750495523,3.8,-17.67905235,-6.744837284,0.9864051938,-0.05802418292,-0.1534399092,0.009706879966,32,103753.9375,1.030652996,71.30567636,31.26791244
HI91,95647,12002,0.2800964415,-0.1556487978,0.9437897801,-10.7900753,-69.57011414,4.944021702,-20.97500038,3.791666746,-22.83333397,-18.37956429,-6.840573311,0.09269805253,3.81,-18.37956429,-6.840573311,0.9853984714,-0.05876590312,-0.1594674587,0.01032521576,32,103753.2031,0.9967044265,70.57527794,31.23601316
HI91,95648,12012,0.2740356624,-0.1883697659,0.8892242312,-7.678807735,-69.68608856,4.622062206,-21.50000191,3.516666889,-21.70833397,-19.06799698,-6.919892788,0.1172449738,3.82,-19.06799698,-6.919892788,0.9843792319,-0.05934878439,-0.1653908789,0.0110033527,32,103753.2031,0.9493673927,70.26007747,30.75497995
HI91,95649,12022,0.2661163509,-0.2361785769,0.8390350342,-3.746619225,-67.27061462,5.247672081,-22.05833435,3.208333492,-21.04166794,-19.71586609,-6.945874691,0.1683702022,3.83,-19.71586609,-6.945874691,0.9834097624,-0.05943233147,-0.1709780693,0.01181621384,32,103753.2031,0.9113605329,67.57892282,30.65314515
HI91,95650,12032,0.271874994,-0.2592040896,0.8044647574,1.555810213,-61.90410233,5.668814182,-22.37500191,3.208333492,-20.66666794,-20.29176521,-6.928929329,0.2356404364,3.84,-20.29176521,-6.928929329,0.9825396538,-0.05912363157,-0.1759543568,0.01266558003,32,103753.2031,0.887843634,62.18258506,30.62752484
HI91,95651,12042,0.28666991,-0.2692565918,0.7777588367,3.385339022,-56.39567566,3.796561003,-22.76666832,2.766666889,-19.66666794,-20.83224297,-6.908451557,0.2637869418,3.85,-20.83224297,-6.908451557,0.981706202,-0.05884342641,-0.1806026846,0.01315320842,32,103753.2031,0.8715432047,56.62461151,30.21180994
HI91,95652,12052,0.2930328548,-0.2763519287,0.7497894168,0.1825188845,-54.58751297,0.8928135037,-23.22500038,2.458333492,-19.83333397,-21.38134956,-6.931632519,0.2534915209,3.86,-21.38134956,-6.931632519,0.9808186889,-0.05899478868,-0.1852977723,0.01338433661,32,103753.2031,0.8511303144,54.59511884,30.63992791
HI91,95653,12062,0.2959167361,-0.2584350705,0.7107605338,-5.277075291,-55.6922493,0.1939609349,-23.66666794,2.308333397,-18.95833397,-21.95036125,-7.008041859,0.2283191383,3.87,-21.95036125,-7.008041859,0.9798493981,-0.05962277576,-0.1901465356,0.01358849462,32,103752.8359,0.8121181791,55.94203944,30.41147812
HI91,95654,12072,0.2948456109,-0.2238555998,0.6484588385,-9.746376038,-57.34630203,-0.1554653198,-23.66666794,1.875000119,-18.87500191,-22.53761864,-7.111097813,0.1769800633,3.88,-22.53761864,-7.111097813,0.9788135886,-0.06052012369,-0.195129469,0.01363063883,32,103752.8359,0.7466887765,58.16884365,30.32972954
HI91,95655,12082,0.2664093375,-0.170223996,0.5497925282,-10.57645226,-57.52635193,-2.255074739,-24.33333397,1.833333373,-18.54166794,-23.11615944,-7.185991764,0.1048401669,3.89,-23.11615944,-7.185991764,0.9777845144,-0.06121555343,-0.200023219,0.01345109101,32,103752.8359,0.6342097192,58.53398902,30.64744203
HI91,95656,12092,0.2471282929,-0.116986081,0.4467498958,-2.686132908,-54.09007645,-8.175484657,-24.75000191,1.875000119,-17.91666794,-23.64079094,-7.096179008,0.005189597607,3.9,-23.64079094,-7.096179008,0.9769178033,-0.06056549028,-0.2044544816,0.01272146776,32,103752.8359,0.5237782028,54.77034078,30.61184754
HI91,95657,12102,0.2578490973,-0.09725646675,0.4026031494,14.18703747,-46.91844559,-16.96912766,-24.58333397,1.558333397,-17.45833397,-24.07878685,-6.790020943,-0.09269547462,3.91,-24.07878685,-6.790020943,0.9762976766,-0.05808609724,-0.2081711739,0.0115626473,32,103752.8359,0.487887562,51.87064547,30.19208732
HI91,95658,12112,0.2815795839,-0.1000762954,0.4164367616,30.71535683,-38.30638123,-23.57770729,-25.18333435,1.058333397,-17.375,-24.42824936,-6.343043327,-0.175533995,3.92,-24.42824936,-6.343043327,0.9758836031,-0.05439721048,-0.2111587226,0.01021020114,32,103752.8359,0.5125640481,54.46760752,30.61390246
HI91,95659,12122,0.3083587885,-0.1116943359,0.4421905875,38.1036644,-32.12199783,-27.59534645,-24.97500038,0.4750000238,-17.79166794,-24.7419014,-5.867860317,-0.2811593413,3.93,-24.7419014,-5.867860317,0.9755246043,-0.05052154511,-0.2138361484,0.008572377264,32,103752.8359,0.5505390838,56.96678972,30.66789391
HI91,95660,12132,0.3124237359,-0.1184326261,0.4394164681,34.25387192,-28.95732498,-28.09736061,-25.54166794,0.08333333582,-17.33333397,-25.03041267,-5.485632896,-0.4007226527,3.94,-25.03041267,-5.485632896,0.9751504064,-0.04747327045,-0.2162860185,0.006959751714,32,103752.4609,0.5520160416,52.92746059,30.86791558
HI91,95661,12142,0.3098785579,-0.1104858443,0.3936309516,23.78481483,-23.50078011,-20.92572975,-25.75000191,-0.2083333433,-17.16666794,-25.22934151,-5.259979248,-0.4605520964,3.95,-25.22934151,-5.259979248,0.9748653769,-0.04565544799,-0.2179816663,0.006103254855,32,103752.4609,0.5130079615,39.44477466,30.94835196
HI91,95662,12152,0.3175048828,-0.1030517593,0.3514526486,15.99825478,-12.32219219,-11.09601688,-25.50000191,-0.3083333373,-17.20833397,-25.28293228,-5.101712704,-0.4656614959,3.96,-25.28293228,-5.101712704,0.9748232365,-0.04431610927,-0.2184546441,0.005778942723,32,103752.4609,0.4847143282,23.04131435,30.76478384
HI91,95663,12162,0.3415924013,-0.1103302017,0.3602874875,17.18386078,-0.1853507459,-8.215157509,-25.70833397,-0.9333333969,-16.95833397,-25.2332325,-4.879055023,-0.4624682069,3.97,-25.2332325,-4.879055023,0.9749985933,-0.04241827503,-0.2180591822,0.005362545606,32,103752.4609,0.5085913838,19.0475258,30.81192363
HI91,95664,12172,0.3761352599,-0.1167755201,0.4025390744,21.76455307,7.740064144,-11.32032108,-25.89166832,-0.8750000596,-17.20833397,-25.12971115,-4.611468792,-0.4850759208,3.98,-25.12971115,-4.611468792,0.9752884507,-0.04018878564,-0.2172005624,0.004623861052,32,103752.4609,0.5631624652,25.72458032,31.10097863
HI91,95665,12182,0.3932281435,-0.1129577681,0.4287872314,19.95485878,11.38538933,-13.04456425,-25.70833397,-1.058333397,-17.5,-25.01085472,-4.406976223,-0.5293331742,3.99,-25.01085472,-4.406976223,0.9755815864,-0.03853628039,-0.2161965221,0.003818979021,32,103752.4609,0.592660375,26.41938938,31.11733448
HI91,95666,12192,0.388494879,-0.09464722127,0.4197601378,12.33004284,11.86146355,-11.32032108,-25.80833435,-1.416666746,-17.25,-24.90025711,-4.292286873,-0.5861624479,4,-24.90025711,-4.292286873,0.9758275747,-0.03767012805,-0.2152488381,0.003082039533,32,103751.8125,0.5797283336,20.51521249,31.07474162
HI91,95667,12202,0.3708618581,-0.06081848592,0.3969177008,5.632958889,11.57459831,-10.09046268,-25.80833435,-1.416666746,-17.25,-24.78953743,-4.219847679,-0.6652725339,4.01,-24.78953743,-4.219847679,0.9760590792,-0.03720407188,-0.2142884284,0.002236076165,32,103751.8125,0.5466086966,16.35600774,31.07474162
HI91,95668,12212,0.3412170112,-0.01812744141,0.3717407286,2.951989651,13.27290249,-11.3950901,-25.45833397,-1.208333373,-17.29166794,-24.64822006,-4.143184662,-0.768820703,4.02,-24.64822006,-4.143184662,0.9763471484,-0.0367462188,-0.2130604237,0.001165079768,32,103751.8125,0.5049245708,17.74069508,30.79916587
HI91,95669,12222,0.3143737614,0.01292724535,0.3404296935,4.783043861,17.17152214,-15.04956913,-25.93333435,-1.250000119,-17.45833397,-24.46297646,-4.007459164,-0.8996846676,4.03,-24.46297646,-4.007459164,0.9767300487,-0.03583282977,-0.2114576846,-0.00026082978,32,103751.8125,0.4635626729,23.32869933,31.28727786
HI91,95670,12232,0.295248419,0.01715698466,0.3227874935,11.51979923,23.18043327,-19.30524635,-25.70833397,-1.208333373,-17.54166794,-24.202528,-3.773631811,-1.025806785,4.04,-24.202528,-3.773631811,0.97727108,-0.03406856954,-0.2092299014,-0.001845961087,32,103751.8125,0.4377873422,32.29134246,31.14624567
HI91,95671,12242,0.2961456478,0.002215576125,0.3529907167,22.20400429,32.60120773,-22.02283478,-25.22500038,-1.558333397,-17.91666794,-23.82554054,-3.421810627,-1.120486498,4.05,-23.82554054,-3.421810627,0.9780403376,-0.03123019822,-0.2060346603,-0.0034004224,32,103751.8125,0.4607706583,45.17589848,30.9796068
HI91,95672,12252,0.3131011724,-0.01765136793,0.4231384695,32.99807358,42.90394211,-24.41236115,-25.22500038,-1.558333397,-17.91666794,-23.35527039,-2.972697496,-1.206865072,4.06,-23.35527039,-2.972697496,0.9789735079,-0.02753200196,-0.2020580173,-0.005060515366,32,103751.5391,0.5266783452,59.37663248,30.9796068
HI91,95673,12262,0.321267724,-0.03578796238,0.4946502745,38.07161713,49.89552307,-26.13355827,-24.66666794,-2.083333492,-18.08333397,-22.83688164,-2.515622377,-1.298880339,4.07,-22.83688164,-2.515622377,0.9799576998,-0.02375924774,-0.1976682097,-0.006762313657,32,103751.5391,0.5909083032,67.9851022,30.65602311
HI91,95674,12272,0.3182373047,-0.04619751126,0.5458740592,34.07228851,54.01387024,-24.10108376,-24.62500191,-2.041666746,-18,-22.28297043,-2.15758276,-1.38626945,4.08,-22.28297043,-2.15758276,0.9809514284,-0.0208087638,-0.1929601282,-0.008229495957,32,103751.5391,0.6335516401,68.25892807,30.57055973
HI91,95675,12282,0.3043853939,-0.03851623461,0.5824859738,23.53304482,58.22987747,-18.1730442,-24.22500038,-1.916666746,-18.70833397,-21.67846107,-1.942220449,-1.455985785,4.09,-21.67846107,-1.942220449,0.9819790125,-0.01903392933,-0.1877996176,-0.009290347807,32,103751.5391,0.6583493587,65.38181983,30.66799659
HI91,95676,12292,0.2833648622,-0.02289734036,0.6196289659,12.46431828,62.43671417,-12.03595829,-24.01666832,-1.76666677,-18.91666794,-21.03892517,-1.836974859,-1.517187119,4.1,-21.03892517,-1.836974859,0.983019352,-0.01817636937,-0.1823207289,-0.01008929312,32,103751.5391,0.6817330773,64.79634865,30.62289657
HI91,95677,12302,0.2605316639,-0.0004211419728,0.6608825922,3.618798256,65.37250519,-8.152596474,-24.01666832,-1.76666677,-18.91666794,-20.37513351,-1.816103816,-1.581609249,4.11,-20.37513351,-1.816103816,0.9840555191,-0.01803769358,-0.1766160876,-0.01077989955,32,103751.5391,0.7103820985,65.97821583,30.62289657
HI91,95678,12312,0.2511932254,0.01583862118,0.7076934576,-4.854406834,67.52857971,-4.171578884,-23.45833397,-1.333333373,-19.83333397,-19.69190025,-1.898689508,-1.628444672,4.12,-19.69190025,-1.898689508,0.9850767851,-0.01875279099,-0.1707262099,-0.01116650924,32,103751.5391,0.7511184516,67.8312348,30.74788362
HI91,95679,12322,0.2493530363,0.007250977214,0.7529754639,-13.35507774,69.12464142,0.6242587566,-23.18333435,-1.250000119,-20.75000191,-18.99517059,-2.071556807,-1.659167647,4.13,-18.99517059,-2.071556807,0.9860713482,-0.02021618001,-0.1647028327,-0.0112954732,32,103752,0.7932222655,70.40570894,31.13827341
HI91,95680,12332,0.2443908602,-0.006903076079,0.782491982,-18.03647232,70.31177521,2.671988249,-22.97500038,-0.9333333969,-20.58333397,-18.28804588,-2.257147789,-1.69525826,4.14,-18.28804588,-2.257147789,0.9870389104,-0.02179455385,-0.1585799754,-0.01147313602,32,103752,0.8197976866,72.63745307,30.86090392
HI91,95681,12342,0.2475311458,-0.01889648661,0.8066254258,-15.97043228,71.0014801,0.3755403757,-22.18333435,-0.4333333671,-21.12500191,-17.57880974,-2.37731576,-1.752860308,4.15,-17.57880974,-2.37731576,0.9879770279,-0.02283575386,-0.1524379551,-0.01194394752,32,103752,0.8439628682,72.77641043,30.63582554
HI91,95682,12352,0.2439605892,-0.03124694899,0.8195983768,-10.35519695,70.80921936,-2.842538357,-21.45833397,-0.08333333582,-21.95833397,-16.8766861,-2.437412977,-1.812604189,4.16,-16.8766861,-2.437412977,0.9888763428,-0.02335703559,-0.1463599801,-0.01252211258,32,103752,0.8557070995,71.61882207,30.70236916
HI91,95683,12362,0.2298431396,-0.06182556599,0.8112854362,-4.90018034,70.70546722,-3.927438259,-21.41666794,0.08333333582,-22.25000191,-16.16904259,-2.448224306,-1.856987119,4.17,-16.16904259,-2.448224306,0.9897545576,-0.02342695743,-0.140239805,-0.01303617004,32,103752,0.8454787569,70.98379839,30.88273296
HI91,95684,12372,0.2124664485,-0.08488770574,0.7972320914,0.5426293612,74.46064758,-1.397530913,-21.14166832,0.4750000238,-22.54166794,-15.38844204,-2.418802977,-1.836766005,4.18,-15.38844204,-2.418802977,0.990694046,-0.02305971086,-0.1335034221,-0.01305507496,32,103752,0.8294136013,74.47573818,30.9082927
HI91,95685,12382,0.1731170714,-0.09546204656,0.7984954119,3.383814812,83.36414337,1.419241667,-20.58333397,1.01666677,-23.16666794,-14.49972534,-2.390603065,-1.811665177,4.19,-14.49972534,-2.390603065,0.9917070866,-0.02268617973,-0.1258258522,-0.01304741018,32,103752.2734,0.8226040636,83.44486113,31.00647919
HI91,95686,12392,0.1378967315,-0.1079223678,0.8251922727,5.613122463,88.03791046,-2.204720736,-19.66666794,1.416666746,-23.95833397,-13.62814331,-2.299839973,-1.851962447,4.2,-13.62814331,-2.299839973,0.9926452637,-0.02184170298,-0.1182862371,-0.01366286073,32,103752.2734,0.8435668515,88.24421576,31.02880177
HI91,95687,12402,0.1413665861,-0.09348449856,0.8803803325,8.080468178,87.92652893,-7.664315224,-19.29166794,2,-25.08333397,-12.74548721,-2.197810173,-1.922746301,4.21,-12.74548721,-2.197810173,0.9935339093,-0.02091958933,-0.1106403545,-0.01454349142,32,103752.2734,0.8965452543,88.62905948,31.70713003
HI91,95688,12412,0.1523254514,-0.06097412109,0.9370971322,3.125938892,90.74940491,-7.617012501,-18.72500038,2.141666889,-25.79166794,-11.81813908,-2.205276251,-1.98574388,4.22,-11.81813908,-2.205276251,0.9943873286,-0.02092240192,-0.1025839895,-0.01525226794,32,103752.2734,0.95135268,91.12214256,31.94405283
HI91,95689,12422,0.1461273283,-0.02321777306,0.9577240348,-6.877724171,94.17501068,-4.11206913,-17.625,2.500000238,-27.00000191,-10.86596584,-2.315394402,-2.030359507,4.23,-10.86596584,-2.315394402,0.995182097,-0.02178796381,-0.09429123998,-0.01572178118,32,103752.2734,0.9690859548,94.51531537,32.34023391
HI91,95690,12432,0.1310852021,0.00974121131,0.9581359625,-11.79563141,94.37489319,-1.251046419,-17.29166794,3.041666746,-27.25000191,-9.933235168,-2.431919098,-2.054796219,4.24,-9.933235168,-2.431919098,0.9958937168,-0.02269031666,-0.08616336435,-0.01602260023,32,103752.2734,0.9671105128,95.11741429,32.41629406
HI91,95691,12442,0.1141387895,0.04036560282,0.9682525992,-5.481543541,92.66287231,-2.059762239,-16.33333397,3.250000238,-28.29166794,-9.015110016,-2.416211605,-2.091301203,4.25,-9.015110016,-2.416211605,0.9965496063,-0.02244952507,-0.07817707956,-0.01653217711,32,103752.2734,0.9757920583,92.8477132,32.82923659
HI91,95692,12452,0.09087524563,0.07272033393,0.990280211,8.333767891,91.35366058,-6.237618446,-15.50000095,3.125000238,-29.66666794,-8.110160828,-2.247899055,-2.153572321,4.26,-8.110160828,-2.247899055,0.9971545339,-0.02089191787,-0.07032239437,-0.01735520363,32,103752.6484,0.9970965116,91.94482516,33.61735925
HI91,95693,12462,0.05766907334,0.08706665784,1.019943237,19.18581963,90.55715942,-9.951607704,-14.80833435,2.975000143,-30.54166794,-7.209514141,-2.008455276,-2.235091686,4.27,-7.209514141,-2.008455276,0.9976998568,-0.01871467382,-0.06251142174,-0.01836070232,32,103752.6484,1.025275832,93.10064067,34.07243567
HI91,95694,12472,0.03621826321,0.08623351902,1.054019094,24.16781235,88.52468109,-12.03290749,-13.76666737,2.666666746,-31.62500191,-6.345853806,-1.738284707,-2.332032919,4.28,-6.345853806,-1.738284707,0.9981624484,-0.01626900584,-0.05502450094,-0.01947687939,32,103752.6484,1.058160778,92.54994964,34.59440688
HI91,95695,12482,0.02666931227,0.08073119819,1.073419333,24.79494858,85.96120453,-11.38593388,-13.01666737,2,-32.33333588,-5.495566845,-1.490196109,-2.406454325,4.29,-5.495566845,-1.490196109,0.9985586405,-0.01399314124,-0.04765289649,-0.02034997195,32,103752.6484,1.076781241,90.1873475,34.91243673
HI91,95696,12492,0.0147766117,0.07173156738,1.099511862,22.26656532,86.96981049,-5.966012001,-12.29166698,1.250000119,-33.16666794,-4.60852766,-1.282709241,-2.407813072,4.3,-4.60852766,-1.282709241,0.9989176393,-0.01202698145,-0.03996048868,-0.0205427669,32,103752.6484,1.10194832,89.97300243,35.39315527
HI91,95697,12502,-0.01132507157,0.07931213081,1.116732836,20.05862236,94.38404846,0.5601716638,-11.64166737,0.6250000596,-34.16666794,-3.606911421,-1.090656042,-2.363070011,4.31,-3.606911421,-1.090656042,0.9992530942,-0.01016003918,-0.03126739338,-0.02031003125,32,103752.6484,1.119603009,96.49357868,36.10097287
HI91,95698,12512,-0.03714293987,0.07476196438,1.129605174,23.39571953,97.70436859,-2.984444857,-10.76666737,0.4750000238,-34.33333588,-2.654617071,-0.8131748438,-2.438797951,4.32,-2.654617071,-0.8131748438,0.999483645,-0.007585835177,-0.02300751582,-0.02111078613,32,103753.2031,1.132685657,100.5107469,35.98506223
HI91,95699,12522,-0.04822997749,0.07203369588,1.157546878,29.65945435,93.75235748,-10.94648075,-10.58333397,-0.2083333433,-35,-1.734217644,-0.4881943464,-2.55477047,4.33,-1.734217644,-0.4881943464,0.9996293783,-0.004596211016,-0.01503479667,-0.02222599275,32,103753.2031,1.160788421,98.93944212,36.56569924
HI91,95700,12532,-0.05976562575,0.07564087212,1.18787837,32.81192017,97.79438782,-12.73176003,-9.725000381,-0.5166667104,-35.45833588,-0.7005281448,-0.1494657397,-2.673890114,4.34,-0.7005281448,-0.1494657397,0.9997084737,-0.00144662417,-0.006081259344,-0.02332404442,32,103753.2031,1.191783745,103.9348936,36.77140411
HI91,95701,12542,-0.06591796875,0.04278259352,1.264132738,35.79959488,103.780426,-16.71888161,-9.500000954,-1.416666746,-35.875,0.3410803974,0.2309262455,-2.880882025,4.35,0.3410803974,0.2309262455,0.9996776581,0.0020894357,0.002924944507,-0.02513215877,32,103753.2031,1.266572978,111.0473269,37.13855931
HI91,95702,12552,-0.06914062798,0.03259277344,1.388781905,37.54214859,103.2280579,-24.87775612,-8.458333969,-2,-36.25,1.366499066,0.5974360704,-3.175714731,4.36,1.366499066,0.5974360704,0.9995331168,0.005541774444,0.01177573483,-0.02764587104,32,103753.2031,1.390883854,112.624809,37.27741828
HI91,95703,12562,-0.08115234226,0.06876526028,1.510235548,29.68692589,99.54154205,-29.60645676,-8.166666985,-2.183333397,-36.20833588,2.338024616,0.8103838563,-3.485200405,4.37,2.338024616,0.8103838563,0.9993088245,0.007687706035,0.02017717622,-0.03025872819,32,103753.2031,1.513976808,108.0109922,37.18205187
HI91,95704,12572,-0.100314334,0.1268371493,1.582177758,11.30618858,90.50375366,-26.27393532,-8.166666985,-2.225000143,-36.45833588,3.183680058,0.8031650782,-3.707636356,4.38,3.183680058,0.8031650782,0.9990726709,0.007901327685,0.02753797174,-0.03214234114,32,103753.2031,1.590420412,94.9161683,37.42800195
HI91,95705,12582,-0.1334747523,0.1793151945,1.6086272,-9.750938416,78.90859985,-16.74329567,-7.683333874,-2.541666746,-36.70833588,3.920705795,0.598488152,-3.80700779,4.39,3.920705795,0.598488152,0.9988555312,0.006353242323,0.03401587531,-0.03301849589,32,103753.5703,1.62408464,81.25260538,37.58983389
HI91,95706,12592,-0.1579193175,0.2167602628,1.645605445,-25.09365273,69.72433472,-4.559152603,-7.416666985,-2.625000238,-36.75000381,4.579213619,0.2976294756,-3.763622046,4.4,4.579213619,0.2976294756,0.9986627698,0.003905827412,0.0398443751,-0.03270850703,32,103753.5703,1.667315448,74.24257627,37.58271352
HI91,95707,12602,-0.1490020901,0.244592309,1.702908516,-29.33864021,61.30911636,8.127005577,-7.333333492,-2.308333397,-37.25000381,5.146208763,0.02764720283,-3.598493338,4.41,5.146208763,0.02764720283,0.9984995127,0.001650529797,0.04486512393,-0.03135576472,32,103753.5703,1.726824958,68.45152868,38.03510178
