$GNGGA,063419.46,4012.1506207,N,11613.8481123,E,4,37,0.0,60.362,M,-8.416,M,0.0,0000*70
$GNGGA,063420.46,4012.1506604,N,11613.8541812,E,4,35,0.0,60.351,M,-8.416,M,0.0,0000*79
$GNGGA,063421.47,4012.1507225,N,11613.8600490,E,4,36,0.0,60.304,M,-8.416,M,0.0,0000*7C
$GNGGA,063422.47,4012.1507538,N,11613.8654005,E,4,38,0.0,60.280,M,-8.416,M,0.0,0000*7E
$GNGGA,063423.47,4012.1507317,N,11613.8700935,E,4,38,0.0,60.252,M,-8.415,M,0.0,0000*72
$GNGGA,063424.47,4012.1505490,N,11613.8739997,E,4,38,0.0,60.216,M,-8.415,M,0.0,0000*7D
$GNGGA,063425.48,4012.1498928,N,11613.8771815,E,4,38,0.0,60.186,M,-8.415,M,0.0,0000*75
$GNGGA,063426.48,4012.1484697,N,11613.8796835,E,4,38,0.0,60.144,M,-8.415,M,0.0,0000*75
$GNGGA,063427.48,4012.1464750,N,11613.8812794,E,4,38,0.0,60.111,M,-8.415,M,0.0,0000*77
$GNGGA,063428.48,4012.1438003,N,11613.8821734,E,4,36,0.0,60.094,M,-8.415,M,0.0,0000*78
$GNGGA,063429.49,4012.1404532,N,11613.8825549,E,4,34,0.0,60.090,M,-8.415,M,0.0,0000*7A
$GNGGA,063430.49,4012.1365593,N,11613.8826749,E,4,33,0.0,60.080,M,-8.415,M,0.0,0000*7E
$GNGGA,063431.49,4012.1321234,N,11613.8827307,E,4,32,0.0,60.061,M,-8.415,M,0.0,0000*74
$GNGGA,063432.50,4012.1272422,N,11613.8827762,E,4,32,0.0,60.035,M,-8.415,M,0.0,0000*7F
$GNGGA,063433.50,4012.1220613,N,11613.8827930,E,4,32,0.0,59.988,M,-8.415,M,0.0,0000*75
$GNGGA,063434.50,4012.1165754,N,11613.8827791,E,4,31,0.0,59.941,M,-8.415,M,0.0,0000*71
$GNGGA,063435.50,4012.1107826,N,11613.8827267,E,4,30,0.0,59.914,M,-8.415,M,0.0,0000*73
